Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,644102,29,24,16703.0,5324.0,3066.0,0.0,575.9655172413793,845.310614202116,2896.0,0.0,221.8333333333334,642.5917404756588,34197.999695700375,82.2851039121133,12386.57692307692,22238.134317769174,87054.0,0.0,488830.0,17458.214285714283,33946.93459717642,143788.0,1.0,420711.0,18291.782608695656,31746.350384309066,104850.0,0.0,0,936,776,45.02392478209973,37.26117913001357,0.0,3066.0,407.9074074074076,768.7415903763006,590963.6327742839,2,2,0,20,52,0.0,415.6037735849056,575.9655172413793,221.83333333333331,22027,25,41897,0,0,0,0,29200,27,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BenignTraffic
6,805430,16,14,492.0,6604.0,246.0,0.0,30.75,65.85691560749967,2856.0,0.0,471.7142857142858,873.2028954963998,8810.200762325714,37.24718473362055,27773.44827586206,43613.93981088599,168363.0,1.0,669258.0,44617.2,72907.67192062653,267103.0,2.0,592703.0,45592.53846153847,83567.5867772262,288013.0,1.0,0,532,456,19.865165191264293,17.382019542356257,0.0,2856.0,228.90322580645164,618.6914338525955,382779.0903225805,2,2,0,11,29,0.0,236.53333333333333,30.75,471.7142857142857,7096,12,15274,0,0,0,0,29200,131,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BenignTraffic
6,105568508,19,18,248.0,1520.0,31.0,0.0,13.05263157894737,15.72497547855543,152.0,31.0,84.44444444444444,50.09898698309204,16.747418652539828,0.3504833089049625,2932458.555555556,5841686.454114978,14856328.0,1.0,105445661.0,5858092.277777777,7281185.259676314,15023757.0,3.0,105370459.0,6198262.294117647,7490942.596688957,15067855.0,1.0,1,380,360,0.1799779153836293,0.1705053935213331,0.0,152.0,47.342105263157904,50.53886720288437,2554.1770981507816,0,0,0,26,37,0.0,48.62162162162162,13.052631578947368,84.44444444444444,335,4,413,2,35,2,217,4528,31644,7,20,399694.5714285714,283255.52421612607,824040.0,202701.0,14651121.57142857,283825.1906889504,14856328.0,14227104.0,BenignTraffic
6,61052883,4,2,138.0,138.0,69.0,0.0,34.5,39.83716857408418,69.0,69.0,69.0,0.0,4.520671038581421,0.0982754573604656,12210576.6,26941055.933960877,60403886.0,60113.0,61052883.0,20350961.0,34686850.547409475,60403886.0,324172.0,60737235.0,60737235.0,0.0,60737235.0,60737235.0,1,80,40,0.0655169715736437,0.0327584857868218,0.0,69.0,49.285714285714285,33.66855251672439,1133.5714285714284,0,0,0,4,6,0.0,57.5,34.5,69.0,0,0,0,4,138,2,138,1954,3717,1,20,324825.0,0.0,324825.0,324825.0,60403886.0,0.0,60403886.0,60403886.0,BenignTraffic
6,390719,12,4,1267.0,3423.0,467.0,0.0,105.58333333333334,170.61410915403286,2896.0,0.0,855.75,1382.668042831202,12003.511474998655,40.95014575692505,26047.93333333333,24802.94559254337,86123.0,262.0,390719.0,35519.909090909096,27817.254265849264,86123.0,1056.0,43700.0,14566.666666666668,23460.46771343941,41642.0,262.0,0,380,136,30.71260931769379,10.237536439231263,0.0,2896.0,275.88235294117646,699.3135815169885,489039.4852941177,1,2,1,6,14,0.0,293125,105.58333333333331,855.75,4690,7,16356,0,0,0,0,14600,110,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BenignTraffic
6,119986377,5,2,207.0,138.0,69.0,0.0,41.4,37.79285646785646,69.0,69.0,69.0,0.0,2.875326421431993,0.058339956376881,19997729.5,30770707.57283168,59726573.0,7291.0,119986377.0,29996594.25,34324258.94907151,59726573.0,264838.0,59999889.0,59999889.0,0.0,59999889.0,59999889.0,1,100,40,0.0416713974120578,0.0166685589648231,0.0,69.0,51.75,31.940793442153023,1020.2142857142856,0,0,0,5,7,0.0,59.142857142857146,41.4,69.0,0,0,0,2,103,1,69,3138,3968,2,20,270914.5,8593.468711760112,276991.0,264838.0,59722274.0,6079.704104641935,59726573.0,59717975.0,BenignTraffic
6,119872370,13,7,3047.0,1013.0,724.0,0.0,234.3846153846154,342.2152194310715,151.0,140.0,144.71428571428572,5.879747322073337,33.86935621611552,0.1668441192912094,6309072.105263157,12448960.218989149,29811680.0,2295.0,119872370.0,9989364.166666668,14715465.580211824,29998388.0,2964.0,90010181.0,15001696.833333332,16428463.815105738,30077488.0,4435.0,1,416,224,0.1084486775392861,0.0583954417519233,0.0,724.0,200.52380952380955,268.7659984163955,72235.16190476193,0,0,0,12,20,0.0,210.55,234.3846153846154,144.71428571428572,0,0,0,3,761,1,253,5245,5245,4,32,181568.75,121871.19634372184,270738.0,2295.0,29773082.25,43931.185236116726,29811680.0,29719349.0,BenignTraffic
6,60888080,4,2,138.0,138.0,69.0,0.0,34.5,39.83716857408418,69.0,69.0,69.0,0.0,4.532906933508167,0.0985414550762645,12177616.0,26638326.02988376,59829562.0,163933.0,60888080.0,20296026.666666664,34237154.58327729,59829562.0,442992.0,60452707.0,60452707.0,0.0,60452707.0,60452707.0,1,80,40,0.0656943033841763,0.0328471516920881,0.0,69.0,49.285714285714285,33.66855251672439,1133.5714285714284,0,0,0,4,6,0.0,57.5,34.5,69.0,0,0,0,4,138,2,138,2851,3752,1,20,615526.0,0.0,615526.0,615526.0,59829562.0,0.0,59829562.0,59829562.0,BenignTraffic
6,112693007,25,13,132.0,143.0,11.0,0.0,5.28,5.608921464952063,11.0,11.0,11.0,0.0,2.440257894618075,0.3371992727108613,3045756.9459459456,4490654.379468004,9999283.0,51993.0,112497065.0,4687377.708333334,5023891.205476501,10185477.0,51993.0,112457329.0,9371444.083333334,2484391.6664684173,10238752.0,1628043.0,1,800,416,0.2218416267834614,0.1153576459273999,0.0,11.0,7.333333333333332,5.253236262350112,27.59649122807017,0,0,0,25,38,0.0,7.526315789473684,5.28,11.0,0,0,0,2,11,1,11,1714,16,11,32,385012.4545454545,475848.5622952671,1819702.0,235678.0,9837192.545454543,482910.0783896237,9999283.0,8381665.0,BenignTraffic
6,112784271,25,13,132.0,143.0,11.0,0.0,5.28,5.608921464952063,11.0,11.0,11.0,0.0,2.438283260260644,0.3369264141451071,3048223.5405405406,4569723.268732544,10003070.0,5716.0,112591800.0,4691325.0,5143722.328145107,10187766.0,50671.0,112549171.0,9379097.583333336,2899851.794937943,10255184.0,172358.0,1,800,416,0.2216621145691494,0.1152642995759577,0.0,11.0,7.333333333333332,5.2532362623501125,27.596491228070175,0,0,0,25,38,0.0,7.526315789473684,5.28,11.0,0,0,0,2,12,1,13,1693,16,11,32,253034.63636363635,31532.9520352051,346232.0,235100.0,9977578.454545457,34472.46342332858,10003070.0,9881205.0,BenignTraffic
