Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,5128,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.01560062402496,5128.0,0.0,5128.0,5128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,20,195.00780031201248,195.00780031201248,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1024,4380,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon-HostDiscovery
6,92247,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.68092187279803,92247.0,0.0,92247.0,92247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,20,10.840460936399015,10.840460936399015,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon-HostDiscovery
6,321192,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.226805150813221,321192.0,0.0,321192.0,321192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,20,3.1134025754066106,3.1134025754066106,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1024,28694,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon-HostDiscovery
6,376445,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.312861108528471,376445.0,0.0,376445.0,376445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,20,2.6564305542642352,2.6564305542642352,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1024,2920,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon-HostDiscovery
6,96953,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.628551978793848,96953.0,0.0,96953.0,96953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,20,10.314275989396924,10.314275989396924,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1024,4380,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon-HostDiscovery
6,9446,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.72983273343212,9446.0,0.0,9446.0,9446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,20,105.86491636671607,105.86491636671607,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1024,4380,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon-HostDiscovery
6,164203,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18004543156946,164203.0,0.0,164203.0,164203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,20,6.09002271578473,6.09002271578473,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon-HostDiscovery
6,653858,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0587681117306813,653858.0,0.0,653858.0,653858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,20,1.5293840558653409,1.5293840558653409,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1024,2920,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon-HostDiscovery
6,219689,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.103778523276086,219689.0,0.0,219689.0,219689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,20,4.551889261638043,4.551889261638043,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon-HostDiscovery
6,28766,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5265243690468,28766.0,0.0,28766.0,28766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,20,34.7632621845234,34.7632621845234,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1024,2920,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon-HostDiscovery
6,73181,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.32949809376751,73181.0,0.0,73181.0,73181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,20,13.664749046883754,13.664749046883754,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1024,5744,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon-HostDiscovery
6,118281,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.908886465281828,118281.0,0.0,118281.0,118281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,20,8.454443232640914,8.454443232640914,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon-HostDiscovery
6,60245175,4,2,138.0,138.0,69.0,0.0,34.5,39.83716857408418,69.0,69.0,69.0,0.0,4.581279745639381,0.0995930379486822,12049035.0,26676984.61169336,59770153.0,54085.0,60245175.0,20081725.0,34371186.98177747,59770153.0,234922.0,60001791.0,60001791.0,0.0,60001791.0,60001791.0,1,80,40,0.0663953586324548,0.0331976793162274,0.0,69.0,49.285714285714285,33.66855251672439,1133.5714285714284,0,0,0,4,6,0.0,57.5,34.5,69.0,0,0,0,4,138,2,138,3621,3968,1,20,234922.0,0.0,234922.0,234922.0,59770153.0,0.0,59770153.0,59770153.0,Recon-HostDiscovery
6,356739,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.606339648874949,356739.0,0.0,356739.0,356739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,20,2.8031698244374743,2.8031698244374743,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1024,5744,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon-HostDiscovery
6,154546,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.941130796008956,154546.0,0.0,154546.0,154546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,20,6.470565398004478,6.470565398004478,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon-HostDiscovery
6,141672,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.11711559094246,141672.0,0.0,141672.0,141672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,20,7.05855779547123,7.05855779547123,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1024,2920,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon-HostDiscovery
